Well,GFP,Strain,Plant,Leaf,Induction,GFP_log,ID
G5,145378,ΔvirH2,4,Bottom,0.2mM,17.149449437694827,ΔvirH2_0.2mM
G6,178571,ΔvirH2,4,Bottom,0.2mM,17.44613827968168,ΔvirH2_0.2mM
G7,466966,ΔvirH2,4,Bottom,0.2mM,18.83295798493474,ΔvirH2_0.2mM
G8,214450,ΔvirH2,4,Bottom,0.2mM,17.71028179041028,ΔvirH2_0.2mM
G9,273876,ΔvirH2,5,Top,0.2mM,18.063163321356214,ΔvirH2_0.2mM
G10,218920,ΔvirH2,5,Top,0.2mM,17.74004423609485,ΔvirH2_0.2mM
G11,280414,ΔvirH2,5,Top,0.2mM,18.097198853836584,ΔvirH2_0.2mM
G12,336952,ΔvirH2,5,Top,0.2mM,18.36218356348746,ΔvirH2_0.2mM
H1,157126,ΔvirH2,5,Bottom,0.2mM,17.261562400883392,ΔvirH2_0.2mM
H2,240848,ΔvirH2,5,Bottom,0.2mM,17.87776341828256,ΔvirH2_0.2mM
H3,186286,ΔvirH2,5,Bottom,0.2mM,17.507159729556317,ΔvirH2_0.2mM
H4,208697,ΔvirH2,5,Bottom,0.2mM,17.67105033647634,ΔvirH2_0.2mM
A1,415073,ΔvirH2,1,Top,2mM,18.66300556385125,ΔvirH2_2mM
A2,341535,ΔvirH2,1,Top,2mM,18.381673905775166,ΔvirH2_2mM
A3,356847,ΔvirH2,1,Top,2mM,18.44494611828625,ΔvirH2_2mM
A4,564996,ΔvirH2,1,Top,2mM,19.10788112815828,ΔvirH2_2mM
A5,289401,ΔvirH2,1,Bottom,2mM,18.142710381422372,ΔvirH2_2mM
A6,337635,ΔvirH2,1,Bottom,2mM,18.365104939231802,ΔvirH2_2mM
A7,408775,ΔvirH2,1,Bottom,2mM,18.640947440578024,ΔvirH2_2mM
A8,224004,ΔvirH2,1,Bottom,2mM,17.773164968901117,ΔvirH2_2mM
A9,364791,ΔvirH2,2,Top,2mM,18.476710610695118,ΔvirH2_2mM
A10,383860,ΔvirH2,2,Top,2mM,18.550220706910704,ΔvirH2_2mM
A11,323691,ΔvirH2,2,Top,2mM,18.30425772742327,ΔvirH2_2mM
A12,353263,ΔvirH2,2,Top,2mM,18.430383126830243,ΔvirH2_2mM
B1,285941,ΔvirH2,2,Bottom,2mM,18.125357971830763,ΔvirH2_2mM
B2,293627,ΔvirH2,2,Bottom,2mM,18.163625109426963,ΔvirH2_2mM
B3,251820,ΔvirH2,2,Bottom,2mM,17.94203334349443,ΔvirH2_2mM
B4,261713,ΔvirH2,2,Bottom,2mM,17.99762606320838,ΔvirH2_2mM
B5,275346,ΔvirH2,3,Top,2mM,18.07088612479203,ΔvirH2_2mM
B6,420911,ΔvirH2,3,Top,2mM,18.683155687698772,ΔvirH2_2mM
B7,286479,ΔvirH2,3,Top,2mM,18.128069862262763,ΔvirH2_2mM
B8,384175,ΔvirH2,3,Top,2mM,18.551404113821484,ΔvirH2_2mM
B9,268847,ΔvirH2,3,Bottom,2mM,18.036425847447735,ΔvirH2_2mM
B10,203013,ΔvirH2,3,Bottom,2mM,17.631212588226703,ΔvirH2_2mM
B11,325540,ΔvirH2,3,Bottom,2mM,18.312475296648405,ΔvirH2_2mM
B12,310756,ΔvirH2,3,Bottom,2mM,18.245422721182567,ΔvirH2_2mM
C1,158741,ΔvirH2,4,Top,2mM,17.27631527341806,ΔvirH2_2mM
C2,222460,ΔvirH2,4,Top,2mM,17.763186426293487,ΔvirH2_2mM
C3,217682,ΔvirH2,4,Top,2mM,17.73186259126763,ΔvirH2_2mM
C4,230544,ΔvirH2,4,Top,2mM,17.81468259395857,ΔvirH2_2mM
C5,227864,ΔvirH2,4,Bottom,2mM,17.797813487131315,ΔvirH2_2mM
C6,99658,ΔvirH2,4,Bottom,2mM,16.60469800094161,ΔvirH2_2mM
C7,207143,ΔvirH2,4,Bottom,2mM,17.660267542468535,ΔvirH2_2mM
C8,200329,ΔvirH2,4,Bottom,2mM,17.612011757932688,ΔvirH2_2mM
C9,453641,ΔvirH2,5,Top,2mM,18.79119151115344,ΔvirH2_2mM
C10,448955,ΔvirH2,5,Top,2mM,18.776211321340092,ΔvirH2_2mM
C11,647297,ΔvirH2,5,Top,2mM,19.304068291928214,ΔvirH2_2mM
C12,594959,ΔvirH2,5,Top,2mM,19.18243072683264,ΔvirH2_2mM
D1,232760,ΔvirH2,5,Bottom,2mM,17.828483625638686,ΔvirH2_2mM
D2,281749,ΔvirH2,5,Bottom,2mM,18.104050964345927,ΔvirH2_2mM
D3,223730,ΔvirH2,5,Bottom,2mM,17.771399195068657,ΔvirH2_2mM
D4,317657,ΔvirH2,5,Bottom,2mM,18.277110285654892,ΔvirH2_2mM
E1,279794,ΔvirK,1,Top,0mM,18.094005499616184,ΔvirK_0mM
E2,347784,ΔvirK,1,Top,0mM,18.40783203660511,ΔvirK_0mM
E3,296893,ΔvirK,1,Top,0mM,18.179583552994327,ΔvirK_0mM
E4,287888,ΔvirK,1,Top,0mM,18.135148128911972,ΔvirK_0mM
E5,285024,ΔvirK,1,Bottom,0mM,18.12072387870781,ΔvirK_0mM
E6,283919,ΔvirK,1,Bottom,0mM,18.11511987259588,ΔvirK_0mM
E7,306770,ΔvirK,1,Bottom,0mM,18.226797878505028,ΔvirK_0mM
E8,254154,ΔvirK,1,Bottom,0mM,17.955343411242257,ΔvirK_0mM
E9,304427,ΔvirK,2,Top,0mM,18.21573679332646,ΔvirK_0mM
E10,380246,ΔvirK,2,Top,0mM,18.536573546027565,ΔvirK_0mM
E11,374835,ΔvirK,2,Top,0mM,18.51589614453348,ΔvirK_0mM
E12,391861,ΔvirK,2,Top,0mM,18.579982470172553,ΔvirK_0mM
F1,202650,ΔvirK,2,Bottom,0mM,17.628630649821567,ΔvirK_0mM
F2,255981,ΔvirK,2,Bottom,0mM,17.965677205665838,ΔvirK_0mM
F3,432880,ΔvirK,2,Bottom,0mM,18.723607620869814,ΔvirK_0mM
F4,224740,ΔvirK,2,Bottom,0mM,17.777897397645393,ΔvirK_0mM
F5,344376,ΔvirK,3,Top,0mM,18.393625077428617,ΔvirK_0mM
F6,348938,ΔvirK,3,Top,0mM,18.412611192709466,ΔvirK_0mM
F7,318856,ΔvirK,3,Top,0mM,18.282545503474438,ΔvirK_0mM
F8,285259,ΔvirK,3,Top,0mM,18.121912879094634,ΔvirK_0mM
F9,331278,ΔvirK,3,Bottom,0mM,18.337682872408195,ΔvirK_0mM
F10,409456,ΔvirK,3,Bottom,0mM,18.643348903122703,ΔvirK_0mM
F11,421301,ΔvirK,3,Bottom,0mM,18.68449181472181,ΔvirK_0mM
F12,313537,ΔvirK,3,Bottom,0mM,18.258276177645183,ΔvirK_0mM
G1,258568,ΔvirK,4,Top,0mM,17.98018421479022,ΔvirK_0mM
G2,371298,ΔvirK,4,Top,0mM,18.502218018560644,ΔvirK_0mM
G3,320045,ΔvirK,4,Top,0mM,18.287915244275982,ΔvirK_0mM
G4,288473,ΔvirK,4,Top,0mM,18.138076768735772,ΔvirK_0mM
G5,260965,ΔvirK,4,Bottom,0mM,17.993496803406803,ΔvirK_0mM
G6,294251,ΔvirK,4,Bottom,0mM,18.166687792649007,ΔvirK_0mM
G7,371176,ΔvirK,4,Bottom,0mM,18.501743904190114,ΔvirK_0mM
G8,329584,ΔvirK,4,Bottom,0mM,18.330286681518192,ΔvirK_0mM
G9,398417,ΔvirK,5,Top,0mM,18.60391968131179,ΔvirK_0mM
G10,239245,ΔvirK,5,Top,0mM,17.868129248466477,ΔvirK_0mM
G11,332649,ΔvirK,5,Top,0mM,18.34364117117442,ΔvirK_0mM
G12,367540,ΔvirK,5,Top,0mM,18.487541743872352,ΔvirK_0mM
H1,154626,ΔvirK,5,Bottom,0mM,17.23842339989149,ΔvirK_0mM
H2,235388,ΔvirK,5,Bottom,0mM,17.84468124858644,ΔvirK_0mM
H3,176612,ΔvirK,5,Bottom,0mM,17.430223845465825,ΔvirK_0mM
H4,158018,ΔvirK,5,Bottom,0mM,17.269729381140642,ΔvirK_0mM
A1,414571,ΔvirK,1,Top,0.2mM,18.661259675255874,ΔvirK_0.2mM
A2,181897,ΔvirK,1,Top,0.2mM,17.472762223469015,ΔvirK_0.2mM
A3,352102,ΔvirK,1,Top,0.2mM,18.425633896417427,ΔvirK_0.2mM
A4,252512,ΔvirK,1,Top,0.2mM,17.945992424396774,ΔvirK_0.2mM
A5,111843,ΔvirK,1,Bottom,0.2mM,16.77111543864509,ΔvirK_0.2mM
A6,242731,ΔvirK,1,Bottom,0.2mM,17.88899884617369,ΔvirK_0.2mM
A7,112479,ΔvirK,1,Bottom,0.2mM,16.77929614766674,ΔvirK_0.2mM
A8,266612,ΔvirK,1,Bottom,0.2mM,18.0243821909135,ΔvirK_0.2mM
A9,133856,ΔvirK,2,Top,0.2mM,17.030322282644036,ΔvirK_0.2mM
A10,42829,ΔvirK,2,Top,0.2mM,15.386300372167542,ΔvirK_0.2mM
A11,103621,ΔvirK,2,Top,0.2mM,16.660956886010243,ΔvirK_0.2mM
A12,67378,ΔvirK,2,Top,0.2mM,16.039989984724684,ΔvirK_0.2mM
B1,126824,ΔvirK,2,Bottom,0.2mM,16.952468259382673,ΔvirK_0.2mM
B2,80173,ΔvirK,2,Bottom,0.2mM,16.29082883911664,ΔvirK_0.2mM
B3,102313,ΔvirK,2,Bottom,0.2mM,16.642629941552933,ΔvirK_0.2mM
B4,101220,ΔvirK,2,Bottom,0.2mM,16.627134853896084,ΔvirK_0.2mM
B5,418662,ΔvirK,3,Top,0.2mM,18.675426451747256,ΔvirK_0.2mM
B6,463086,ΔvirK,3,Top,0.2mM,18.820920616630918,ΔvirK_0.2mM
B7,287083,ΔvirK,3,Top,0.2mM,18.131108376414,ΔvirK_0.2mM
B8,308674,ΔvirK,3,Top,0.2mM,18.235724442486127,ΔvirK_0.2mM
B9,355974,ΔvirK,3,Bottom,0.2mM,18.44141234641253,ΔvirK_0.2mM
B10,344642,ΔvirK,3,Bottom,0.2mM,18.394739001592985,ΔvirK_0.2mM
B11,322882,ΔvirK,3,Bottom,0.2mM,18.300647490382303,ΔvirK_0.2mM
B12,269110,ΔvirK,3,Bottom,0.2mM,18.037836476274883,ΔvirK_0.2mM
C1,233438,ΔvirK,4,Top,0.2mM,17.832679902445236,ΔvirK_0.2mM
C2,136919,ΔvirK,4,Top,0.2mM,17.062963135085127,ΔvirK_0.2mM
C3,106939,ΔvirK,4,Top,0.2mM,16.706428565526803,ΔvirK_0.2mM
C4,190257,ΔvirK,4,Top,0.2mM,17.537590009266832,ΔvirK_0.2mM
C5,163017,ΔvirK,4,Bottom,0.2mM,17.314662896174333,ΔvirK_0.2mM
C6,216935,ΔvirK,4,Bottom,0.2mM,17.726903308695817,ΔvirK_0.2mM
C7,324039,ΔvirK,4,Bottom,0.2mM,18.30580793483233,ΔvirK_0.2mM
C8,86286,ΔvirK,4,Bottom,0.2mM,16.39683887905755,ΔvirK_0.2mM
C9,377993,ΔvirK,5,Top,0.2mM,18.52799999206095,ΔvirK_0.2mM
C10,419355,ΔvirK,5,Top,0.2mM,18.677812531960992,ΔvirK_0.2mM
C11,375854,ΔvirK,5,Top,0.2mM,18.519812832135404,ΔvirK_0.2mM
C12,407925,ΔvirK,5,Top,0.2mM,18.637944400961196,ΔvirK_0.2mM
D1,193021,ΔvirK,5,Bottom,0.2mM,17.558398290571194,ΔvirK_0.2mM
D2,245773,ΔvirK,5,Bottom,0.2mM,17.906966908025126,ΔvirK_0.2mM
D3,218700,ΔvirK,5,Bottom,0.2mM,17.738593694822818,ΔvirK_0.2mM
D4,87740,ΔvirK,5,Bottom,0.2mM,16.420947085906594,ΔvirK_0.2mM
E1,595604,ΔvirK,1,Top,2mM,19.18399391734404,ΔvirK_2mM
E2,520633,ΔvirK,1,Top,2mM,18.98990723340797,ΔvirK_2mM
E3,471228,ΔvirK,1,Top,2mM,18.846065739965518,ΔvirK_2mM
E4,473428,ΔvirK,1,Top,2mM,18.8527855084911,ΔvirK_2mM
E5,350693,ΔvirK,1,Bottom,2mM,18.419849108431944,ΔvirK_2mM
E6,382161,ΔvirK,1,Bottom,2mM,18.543821031461082,ΔvirK_2mM
E7,342683,ΔvirK,1,Bottom,2mM,18.386515098088385,ΔvirK_2mM
E8,313228,ΔvirK,1,Bottom,2mM,18.256853657869023,ΔvirK_2mM
E9,164237,ΔvirK,2,Top,2mM,17.325419654556537,ΔvirK_2mM
E10,272351,ΔvirK,2,Top,2mM,18.055107638815066,ΔvirK_2mM
E11,283650,ΔvirK,2,Top,2mM,18.113752338445643,ΔvirK_2mM
E12,308787,ΔvirK,2,Top,2mM,18.23625249054565,ΔvirK_2mM
F1,223024,ΔvirK,2,Bottom,2mM,17.766839443855503,ΔvirK_2mM
F2,213422,ΔvirK,2,Bottom,2mM,17.703349374380622,ΔvirK_2mM
F3,225390,ΔvirK,2,Bottom,2mM,17.782063982535906,ΔvirK_2mM
F4,166594,ΔvirK,2,Bottom,2mM,17.34597691640004,ΔvirK_2mM
F5,219107,ΔvirK,3,Top,2mM,17.74127605052198,ΔvirK_2mM
F6,448428,ΔvirK,3,Top,2mM,18.774516837771866,ΔvirK_2mM
F7,366020,ΔvirK,3,Top,2mM,18.48156295658681,ΔvirK_2mM
F8,345217,ΔvirK,3,Top,2mM,18.39714398533782,ΔvirK_2mM
F9,152562,ΔvirK,3,Bottom,2mM,17.219036136225608,ΔvirK_2mM
F10,233572,ΔvirK,3,Bottom,2mM,17.833507812514764,ΔvirK_2mM
F11,267533,ΔvirK,3,Bottom,2mM,18.029357332305604,ΔvirK_2mM
F12,407518,ΔvirK,3,Bottom,2mM,18.636504258779826,ΔvirK_2mM
G1,254088,ΔvirK,4,Top,2mM,17.954968716222037,ΔvirK_2mM
G2,335854,ΔvirK,4,Top,2mM,18.357474685857927,ΔvirK_2mM
G3,249776,ΔvirK,4,Top,2mM,17.930275335112054,ΔvirK_2mM
G4,289343,ΔvirK,4,Top,2mM,18.142421216221,ΔvirK_2mM
G5,324074,ΔvirK,4,Bottom,2mM,18.305963754346767,ΔvirK_2mM
G6,283023,ΔvirK,4,Bottom,2mM,18.11055977356333,ΔvirK_2mM
G7,299599,ΔvirK,4,Bottom,2mM,18.19267328282143,ΔvirK_2mM
G8,378092,ΔvirK,4,Bottom,2mM,18.52837779828608,ΔvirK_2mM
G9,268606,ΔvirK,5,Top,2mM,18.03513200583495,ΔvirK_2mM
G10,174079,ΔvirK,5,Top,2mM,17.40938264857345,ΔvirK_2mM
G11,212746,ΔvirK,5,Top,2mM,17.698772481391934,ΔvirK_2mM
G12,317743,ΔvirK,5,Top,2mM,18.27750081689277,ΔvirK_2mM
H1,256694,ΔvirK,5,Bottom,2mM,17.969690048996775,ΔvirK_2mM
H2,345811,ΔvirK,5,Bottom,2mM,18.399624235241895,ΔvirK_2mM
H3,372348,ΔvirK,5,Bottom,2mM,18.506292082832108,ΔvirK_2mM
H4,323311,ΔvirK,5,Bottom,2mM,18.302563067503904,ΔvirK_2mM
